transaction_id,date,time,transaction_type,category,item_name,quantity,unit_price,total_amount,payment_method,customer_type,vendor_name,profit_margin_estimate
"T001413","2025-03-03","13:57:19","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T001414","2025-03-03","09:42:16","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T001415","2025-03-03","21:43:14","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T001416","2025-03-03","10:43:06","sale","dessert","Brownie","2","350","700","card","walk-in",,"0.5"
"T001417","2025-03-03","21:30:15","sale","tea","Green Tea","1","120","120","jazzcash","regular",,"0.65"
"T001418","2025-03-03","11:52:57","sale","coffee","Americano","2","300","600","card","walk-in",,"0.75"
"T001419","2025-03-03","18:03:12","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001420","2025-03-03","08:16:23","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001421","2025-03-03","08:20:23","sale","tea","Karak Chai","3","150","450","cash","regular",,"0.6"
"T001422","2025-03-03","17:16:08","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T001423","2025-03-03","09:11:51","sale","tea","Karak Chai","4","150","600","cash","walk-in",,"0.6"
"T001424","2025-03-03","10:27:48","sale","coffee","Espresso","3","250","750","card","regular",,"0.7"
"T001425","2025-03-03","21:21:41","sale","tea","Karak Chai","1","150","150","easypaisa","walk-in",,"0.6"
"T001426","2025-03-03","15:09:52","sale","coffee","Americano","3","300","900","cash","regular",,"0.75"
"T001427","2025-03-03","20:49:04","sale","dessert","Cheesecake Slice","1","600","600","card","regular",,"0.45"
"T001428","2025-03-03","09:50:13","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T001429","2025-03-03","10:22:37","sale","dessert","Cookie","1","150","150","jazzcash","regular",,"0.5"
"T001430","2025-03-03","13:26:09","sale","snacks","Fries","1","250","250","card","walk-in",,"0.5"
"T001431","2025-03-03","16:52:12","sale","tea","Cardamom Tea","3","180","540","cash","regular",,"0.6"
"T001432","2025-03-03","19:49:21","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001433","2025-03-03","18:29:05","sale","snacks","Club Sandwich","2","550","1100","card","walk-in",,"0.4"
"T001434","2025-03-03","08:17:21","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T001435","2025-03-03","15:16:13","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T001436","2025-03-03","20:14:07","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T001437","2025-03-03","20:11:30","sale","snacks","Club Sandwich","2","550","1100","jazzcash","new",,"0.4"
"T001438","2025-03-03","18:05:02","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T001439","2025-03-03","18:11:41","sale","coffee","Espresso","2","250","500","easypaisa","walk-in",,"0.7"
"T001440","2025-03-03","09:09:52","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001441","2025-03-03","08:48:59","sale","coffee","Latte","1","450","450","cash","regular",,"0.65"
"T001442","2025-03-03","09:03:10","sale","coffee","Cappuccino","2","400","800","easypaisa","regular",,"0.65"
"T001443","2025-03-03","09:00:00","expense","supplies",,"1","85000","85000","cash",,"Local Roaster & Bakery",
"T001444","2025-03-04","10:56:00","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T001445","2025-03-04","15:39:44","sale","coffee","Latte","1","450","450","card","walk-in",,"0.65"
"T001446","2025-03-04","10:00:33","sale","coffee","Americano","1","300","300","cash","new",,"0.75"
"T001447","2025-03-04","17:08:39","sale","coffee","Cappuccino","2","400","800","jazzcash","walk-in",,"0.65"
"T001448","2025-03-04","09:28:26","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T001449","2025-03-04","09:53:18","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T001450","2025-03-04","17:12:45","sale","snacks","Chicken Sandwich","1","450","450","cash","regular",,"0.4"
"T001451","2025-03-04","11:23:49","sale","coffee","Latte","1","450","450","jazzcash","walk-in",,"0.65"
"T001452","2025-03-04","09:22:32","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T001453","2025-03-04","11:34:50","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T001454","2025-03-04","09:01:46","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T001455","2025-03-04","08:00:10","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T001456","2025-03-04","19:29:30","sale","dessert","Brownie","3","350","1050","cash","walk-in",,"0.5"
"T001457","2025-03-04","20:32:05","sale","tea","Cardamom Tea","1","180","180","bank_transfer","walk-in",,"0.6"
"T001458","2025-03-04","12:40:26","sale","dessert","Cheesecake Slice","1","600","600","card","regular",,"0.45"
"T001459","2025-03-04","09:41:27","sale","tea","Cardamom Tea","3","180","540","cash","regular",,"0.6"
"T001460","2025-03-04","09:07:30","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001461","2025-03-04","20:13:22","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T001462","2025-03-04","18:12:38","sale","coffee","Latte","2","450","900","easypaisa","walk-in",,"0.65"
"T001463","2025-03-04","13:44:59","sale","tea","Karak Chai","3","150","450","card","walk-in",,"0.6"
"T001464","2025-03-05","09:17:18","sale","tea","Karak Chai","1","150","150","jazzcash","regular",,"0.6"
"T001465","2025-03-05","19:04:32","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001466","2025-03-05","11:55:54","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T001467","2025-03-05","15:20:14","sale","coffee","Latte","2","450","900","cash","walk-in",,"0.65"
"T001468","2025-03-05","18:14:39","sale","dessert","Cheesecake Slice","1","600","600","cash","regular",,"0.45"
"T001469","2025-03-05","12:05:42","sale","dessert","Cookie","1","150","150","jazzcash","regular",,"0.5"
"T001470","2025-03-05","20:20:20","sale","dessert","Brownie","2","350","700","cash","new",,"0.5"
"T001471","2025-03-05","15:20:46","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T001472","2025-03-05","20:00:14","sale","coffee","Americano","2","300","600","easypaisa","regular",,"0.75"
"T001473","2025-03-05","08:52:34","sale","dessert","Cookie","2","150","300","jazzcash","walk-in",,"0.5"
"T001474","2025-03-05","19:35:42","sale","coffee","Espresso","1","250","250","bank_transfer","regular",,"0.7"
"T001475","2025-03-05","15:19:23","sale","tea","Green Tea","2","120","240","bank_transfer","regular",,"0.65"
"T001476","2025-03-05","11:16:26","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001477","2025-03-05","09:52:12","sale","snacks","Club Sandwich","1","550","550","jazzcash","walk-in",,"0.4"
"T001478","2025-03-05","08:59:06","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T001479","2025-03-05","08:53:21","sale","tea","Karak Chai","2","150","300","cash","regular",,"0.6"
"T001480","2025-03-05","21:23:38","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T001481","2025-03-05","18:58:29","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001482","2025-03-05","10:33:11","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T001483","2025-03-05","18:00:30","sale","dessert","Cheesecake Slice","3","600","1800","card","regular",,"0.45"
"T001484","2025-03-05","21:19:33","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001485","2025-03-05","17:37:53","sale","tea","Cardamom Tea","2","180","360","easypaisa","regular",,"0.6"
"T001486","2025-03-05","20:29:25","sale","tea","Cardamom Tea","3","180","540","cash","regular",,"0.6"
"T001487","2025-03-05","09:30:44","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001488","2025-03-05","10:19:26","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T001489","2025-03-05","10:00:00","expense","rent",,"1","150000","150000","bank_transfer",,"Gulberg Real Estate",
"T001490","2025-03-06","17:29:01","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T001491","2025-03-06","20:34:54","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T001492","2025-03-06","13:00:25","sale","coffee","Latte","1","450","450","easypaisa","regular",,"0.65"
"T001493","2025-03-06","11:47:11","sale","coffee","Cappuccino","2","400","800","bank_transfer","regular",,"0.65"
"T001494","2025-03-06","11:07:44","sale","coffee","Cappuccino","2","400","800","card","walk-in",,"0.65"
"T001495","2025-03-06","08:26:47","sale","snacks","Club Sandwich","1","550","550","card","regular",,"0.4"
"T001496","2025-03-06","08:58:49","sale","coffee","Americano","1","300","300","bank_transfer","walk-in",,"0.75"
"T001497","2025-03-06","14:44:43","sale","dessert","Cheesecake Slice","4","600","2400","easypaisa","regular",,"0.45"
"T001498","2025-03-06","19:54:16","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T001499","2025-03-06","18:59:06","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001500","2025-03-06","20:02:36","sale","tea","Karak Chai","1","150","150","cash","new",,"0.6"
"T001501","2025-03-06","11:55:55","sale","tea","Karak Chai","3","150","450","cash","walk-in",,"0.6"
"T001502","2025-03-06","19:59:21","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001503","2025-03-06","12:41:11","sale","coffee","Espresso","2","250","500","easypaisa","walk-in",,"0.7"
"T001504","2025-03-06","11:36:51","sale","tea","Karak Chai","2","150","300","card","regular",,"0.6"
"T001505","2025-03-06","08:17:56","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001506","2025-03-06","11:40:31","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001507","2025-03-06","08:10:02","sale","coffee","Americano","1","300","300","easypaisa","walk-in",,"0.75"
"T001508","2025-03-06","19:35:43","sale","snacks","Club Sandwich","2","550","1100","card","regular",,"0.4"
"T001509","2025-03-06","09:44:16","sale","coffee","Espresso","3","250","750","cash","walk-in",,"0.7"
"T001510","2025-03-06","09:40:10","sale","tea","Green Tea","2","120","240","cash","regular",,"0.65"
"T001511","2025-03-06","09:50:58","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001512","2025-03-07","13:17:21","sale","coffee","Americano","1","300","300","bank_transfer","regular",,"0.75"
"T001513","2025-03-07","14:22:02","sale","snacks","Chicken Sandwich","2","450","900","card","regular",,"0.4"
"T001514","2025-03-07","18:24:13","sale","dessert","Brownie","3","350","1050","cash","regular",,"0.5"
"T001515","2025-03-07","17:22:08","sale","tea","Cardamom Tea","4","180","720","cash","walk-in",,"0.6"
"T001516","2025-03-07","11:34:57","sale","snacks","Chicken Sandwich","1","450","450","card","walk-in",,"0.4"
"T001517","2025-03-07","09:38:33","sale","tea","Green Tea","2","120","240","jazzcash","regular",,"0.65"
"T001518","2025-03-07","10:50:25","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001519","2025-03-07","09:32:07","sale","tea","Karak Chai","4","150","600","cash","regular",,"0.6"
"T001520","2025-03-07","17:13:14","sale","coffee","Cappuccino","1","400","400","bank_transfer","walk-in",,"0.65"
"T001521","2025-03-07","19:27:18","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T001522","2025-03-07","21:27:29","sale","coffee","Latte","3","450","1350","cash","regular",,"0.65"
"T001523","2025-03-07","11:59:18","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T001524","2025-03-08","17:34:54","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T001525","2025-03-08","21:16:06","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001526","2025-03-08","20:45:24","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001527","2025-03-08","19:17:04","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T001528","2025-03-08","08:58:14","sale","coffee","Latte","2","450","900","jazzcash","walk-in",,"0.65"
"T001529","2025-03-08","19:16:14","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001530","2025-03-08","19:40:17","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T001531","2025-03-08","19:10:03","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T001532","2025-03-08","10:27:40","sale","dessert","Cheesecake Slice","3","600","1800","card","new",,"0.45"
"T001533","2025-03-08","11:03:29","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","walk-in",,"0.4"
"T001534","2025-03-08","08:22:32","sale","tea","Karak Chai","1","150","150","jazzcash","regular",,"0.6"
"T001535","2025-03-08","20:03:02","sale","coffee","Americano","1","300","300","easypaisa","regular",,"0.75"
"T001536","2025-03-08","12:47:21","sale","dessert","Brownie","1","350","350","bank_transfer","regular",,"0.5"
"T001537","2025-03-08","19:07:21","sale","coffee","Cappuccino","3","400","1200","cash","walk-in",,"0.65"
"T001538","2025-03-08","19:49:08","sale","coffee","Espresso","1","250","250","bank_transfer","walk-in",,"0.7"
"T001539","2025-03-08","09:38:59","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T001540","2025-03-08","16:14:35","sale","coffee","Espresso","2","250","500","jazzcash","walk-in",,"0.7"
"T001541","2025-03-08","19:15:57","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T001542","2025-03-08","19:53:06","sale","tea","Karak Chai","1","150","150","jazzcash","walk-in",,"0.6"
"T001543","2025-03-08","21:13:31","sale","dessert","Cookie","2","150","300","card","walk-in",,"0.5"
"T001544","2025-03-08","11:15:58","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T001545","2025-03-08","18:29:09","sale","tea","Cardamom Tea","2","180","360","jazzcash","regular",,"0.6"
"T001546","2025-03-08","08:49:07","sale","dessert","Cheesecake Slice","1","600","600","cash","regular",,"0.45"
"T001547","2025-03-08","08:32:56","sale","tea","Green Tea","3","120","360","card","regular",,"0.65"
"T001548","2025-03-08","18:47:32","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001549","2025-03-08","14:50:33","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T001550","2025-03-08","08:16:24","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001551","2025-03-08","19:48:53","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001552","2025-03-08","11:00:37","sale","snacks","Club Sandwich","2","550","1100","cash","walk-in",,"0.4"
"T001553","2025-03-08","10:53:30","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T001554","2025-03-08","14:55:58","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T001555","2025-03-08","08:15:28","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T001556","2025-03-09","10:17:03","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T001557","2025-03-09","16:57:44","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001558","2025-03-09","12:51:14","sale","dessert","Brownie","1","350","350","easypaisa","regular",,"0.5"
"T001559","2025-03-09","17:23:45","sale","coffee","Latte","2","450","900","cash","walk-in",,"0.65"
"T001560","2025-03-09","21:39:32","sale","coffee","Espresso","1","250","250","easypaisa","new",,"0.7"
"T001561","2025-03-09","20:21:22","sale","snacks","Club Sandwich","1","550","550","jazzcash","walk-in",,"0.4"
"T001562","2025-03-09","10:45:24","sale","dessert","Cookie","1","150","150","cash","walk-in",,"0.5"
"T001563","2025-03-09","18:33:55","sale","tea","Green Tea","1","120","120","cash","walk-in",,"0.65"
"T001564","2025-03-09","11:10:43","sale","dessert","Cheesecake Slice","2","600","1200","easypaisa","regular",,"0.45"
"T001565","2025-03-09","13:04:38","sale","coffee","Latte","1","450","450","bank_transfer","walk-in",,"0.65"
"T001566","2025-03-09","08:27:58","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T001567","2025-03-09","18:11:49","sale","tea","Cardamom Tea","2","180","360","easypaisa","regular",,"0.6"
"T001568","2025-03-09","08:30:49","sale","snacks","Club Sandwich","1","550","550","easypaisa","walk-in",,"0.4"
"T001569","2025-03-09","20:51:00","sale","dessert","Cheesecake Slice","1","600","600","easypaisa","walk-in",,"0.45"
"T001570","2025-03-09","21:18:10","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T001571","2025-03-09","21:40:03","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001572","2025-03-09","19:30:49","sale","dessert","Cookie","1","150","150","jazzcash","walk-in",,"0.5"
"T001573","2025-03-09","09:13:09","sale","tea","Green Tea","1","120","120","jazzcash","regular",,"0.65"
"T001574","2025-03-09","11:24:57","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001575","2025-03-09","08:21:55","sale","dessert","Cheesecake Slice","3","600","1800","card","regular",,"0.45"
"T001576","2025-03-09","20:08:04","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
